,path,emotion
11226,data/custom\11b09Wa.wav,angry
11227,data/custom\11b10Ad.wav,fear
11228,data/custom\11b10Ae.wav,fear
11229,data/custom\11b10Ld.wav,boredom
11230,data/custom\11b10Nc.wav,neutral
11231,data/custom\11b10Td.wav,sad
11232,data/custom\11b10Wa.wav,angry
11233,data/custom\12a01Fb.wav,happy
11234,data/custom\12a01Lb.wav,boredom
11235,data/custom\12a01Nb.wav,neutral
11236,data/custom\12a01Wc.wav,angry
11237,data/custom\12a02Ac.wav,fear
11238,data/custom\12a02Ec.wav,disgust
11239,data/custom\12a02Nb.wav,neutral
11240,data/custom\12a02Wa.wav,angry
11241,data/custom\12a02Wc.wav,angry
11242,data/custom\12a04Wc.wav,angry
11243,data/custom\12a05Ab.wav,fear
11244,data/custom\12a05Lb.wav,boredom
11245,data/custom\12a05Nd.wav,neutral
11246,data/custom\12a05Ta.wav,sad
11247,data/custom\12a05Wb.wav,angry
11248,data/custom\12a07Ac.wav,fear
11249,data/custom\12a07La.wav,boredom
11250,data/custom\12a07Wa.wav,angry
11251,data/custom\12b01Ta.wav,sad
11252,data/custom\12b01Wa.wav,angry
11253,data/custom\12b02Ad.wav,fear
11254,data/custom\12b02Ea.wav,disgust
11255,data/custom\12b02Fb.wav,happy
11256,data/custom\12b02Na.wav,neutral
11257,data/custom\12b02Wa.wav,angry
11258,data/custom\12b02Wb.wav,angry
11259,data/custom\12b02Wd.wav,angry
11260,data/custom\12b03La.wav,boredom
11261,data/custom\12b03Ta.wav,sad
11262,data/custom\12b09Ac.wav,fear
11263,data/custom\12b09Td.wav,sad
11264,data/custom\12b09Wc.wav,angry
11265,data/custom\12b10Ac.wav,fear
11266,data/custom\12b10Ld.wav,boredom
11267,data/custom\12b10Wa.wav,angry
11268,data/custom\13a01Ac.wav,fear
11269,data/custom\13a01Ea.wav,disgust
11270,data/custom\13a01Ec.wav,disgust
11271,data/custom\13a01Fd.wav,happy
11272,data/custom\13a01Lb.wav,boredom
11273,data/custom\13a01Nb.wav,neutral
11274,data/custom\13a01Wb.wav,angry
11275,data/custom\13a02Ad.wav,fear
11276,data/custom\13a02Ec.wav,disgust
11277,data/custom\13a02Fa.wav,happy
11278,data/custom\13a02Lc.wav,boredom
11279,data/custom\13a02Nc.wav,neutral
11280,data/custom\13a02Ta.wav,sad
11281,data/custom\13a02Wa.wav,angry
11282,data/custom\13a04Ac.wav,fear
11283,data/custom\13a04Fc.wav,happy
11284,data/custom\13a04Lb.wav,boredom
11285,data/custom\13a04Ta.wav,sad
11286,data/custom\13a04Wc.wav,angry
11287,data/custom\13a05Aa.wav,fear
11288,data/custom\13a05Ea.wav,disgust
11289,data/custom\13a05Lc.wav,boredom
11290,data/custom\13a05Nb.wav,neutral
11291,data/custom\13a05Tc.wav,sad
11292,data/custom\13a05Wa.wav,angry
11293,data/custom\13a05Wc.wav,angry
11294,data/custom\13a07Fd.wav,happy
11295,data/custom\13a07Lb.wav,boredom
11296,data/custom\13a07Na.wav,neutral
11297,data/custom\13a07Tc.wav,sad
11298,data/custom\13a07Wb.wav,angry
11299,data/custom\13b01Ab.wav,fear
11300,data/custom\13b01Ec.wav,disgust
11301,data/custom\13b01Fc.wav,happy
11302,data/custom\13b01Ld.wav,boredom
11303,data/custom\13b01Nc.wav,neutral
11304,data/custom\13b01Wa.wav,angry
11305,data/custom\13b02Fb.wav,happy
11306,data/custom\13b02Lc.wav,boredom
11307,data/custom\13b02Nb.wav,neutral
11308,data/custom\13b02Wa.wav,angry
11309,data/custom\13b03Ac.wav,fear
11310,data/custom\13b03Ed.wav,disgust
11311,data/custom\13b03Fd.wav,happy
11312,data/custom\13b03Lb.wav,boredom
11313,data/custom\13b03Na.wav,neutral
11314,data/custom\13b03Td.wav,sad
11315,data/custom\13b03Wc.wav,angry
11316,data/custom\13b09Ab.wav,fear
11317,data/custom\13b09Ec.wav,disgust
11318,data/custom\13b09Fb.wav,happy
11319,data/custom\13b09Fc.wav,happy
11320,data/custom\13b09La.wav,boredom
11321,data/custom\13b09Na.wav,neutral
11322,data/custom\13b09Wa.wav,angry
11323,data/custom\13b10Ec.wav,disgust
11324,data/custom\13b10Fa.wav,happy
11325,data/custom\13b10La.wav,boredom
11326,data/custom\13b10Nc.wav,neutral
11327,data/custom\13b10Wa.wav,angry
11328,data/custom\13b10Wc.wav,angry
11329,data/custom\14a01Aa.wav,fear
11330,data/custom\14a01Ac.wav,fear
11331,data/custom\14a01Ea.wav,disgust
11332,data/custom\14a01Na.wav,neutral
11333,data/custom\14a01Wa.wav,angry
11334,data/custom\14a01Wc.wav,angry
11335,data/custom\14a02Ab.wav,fear
11336,data/custom\14a02Ea.wav,disgust
11337,data/custom\14a02Fd.wav,happy
11338,data/custom\14a02La.wav,boredom
11339,data/custom\14a02Nc.wav,neutral
11340,data/custom\14a02Tb.wav,sad
11341,data/custom\14a02Wa.wav,angry
11342,data/custom\14a02Wc.wav,angry
11343,data/custom\14a04Aa.wav,fear
11344,data/custom\14a04Ed.wav,disgust
11345,data/custom\14a04Lb.wav,boredom
11346,data/custom\14a04Tb.wav,sad
11347,data/custom\14a04Tc.wav,sad
11348,data/custom\14a04Wb.wav,angry
11349,data/custom\14a04Wc.wav,angry
11350,data/custom\14a05Aa.wav,fear
11351,data/custom\14a05Ac.wav,fear
11352,data/custom\14a05Fa.wav,happy
11353,data/custom\14a05Fb.wav,happy
11354,data/custom\14a05Lb.wav,boredom
11355,data/custom\14a05Na.wav,neutral
11356,data/custom\14a05Ta.wav,sad
11357,data/custom\14a05Tc.wav,sad
11358,data/custom\14a05Wa.wav,angry
11359,data/custom\14a05Wb.wav,angry
11360,data/custom\14a07Aa.wav,fear
11361,data/custom\14a07Eb.wav,disgust
11362,data/custom\14a07Fd.wav,happy
11363,data/custom\14a07Lc.wav,boredom
11364,data/custom\14a07Ld.wav,boredom
11365,data/custom\14a07Na.wav,neutral
11366,data/custom\14a07Tc.wav,sad
11367,data/custom\14a07Wc.wav,angry
11368,data/custom\14b01Ac.wav,fear
11369,data/custom\14b01Eb.wav,disgust
11370,data/custom\14b01Fa.wav,happy
11371,data/custom\14b01Fc.wav,happy
11372,data/custom\14b01Na.wav,neutral
11373,data/custom\14b01Wc.wav,angry
11374,data/custom\14b02Aa.wav,fear
11375,data/custom\14b02Fb.wav,happy
11376,data/custom\14b02Na.wav,neutral
11377,data/custom\14b02Tc.wav,sad
11378,data/custom\14b02Wb.wav,angry
11379,data/custom\14b02Wd.wav,angry
11380,data/custom\14b03Ad.wav,fear
11381,data/custom\14b03Ed.wav,disgust
11382,data/custom\14b03Lb.wav,boredom
11383,data/custom\14b03Ta.wav,sad
11384,data/custom\14b03Wb.wav,angry
11385,data/custom\14b09Ac.wav,fear
11386,data/custom\14b09Ea.wav,disgust
11387,data/custom\14b09Fc.wav,happy
11388,data/custom\14b09Lb.wav,boredom
11389,data/custom\14b09Td.wav,sad
11390,data/custom\14b09Wa.wav,angry
11391,data/custom\14b09Wc.wav,angry
11392,data/custom\14b10Ad.wav,fear
11393,data/custom\14b10Eb.wav,disgust
11394,data/custom\14b10Lb.wav,boredom
11395,data/custom\14b10Nb.wav,neutral
11396,data/custom\14b10Tc.wav,sad
11397,data/custom\14b10Wc.wav,angry
11398,data/custom\15a01Ea.wav,disgust
11399,data/custom\15a01Fb.wav,happy
11400,data/custom\15a01La.wav,boredom
11401,data/custom\15a01Nb.wav,neutral
11402,data/custom\15a01Wa.wav,angry
11403,data/custom\15a02Ac.wav,fear
11404,data/custom\15a02Ea.wav,disgust
11405,data/custom\15a02La.wav,boredom
11406,data/custom\15a02Na.wav,neutral
11407,data/custom\15a02Ta.wav,sad
11408,data/custom\15a02Wb.wav,angry
11409,data/custom\15a02Wd.wav,angry
11410,data/custom\15a04Ab.wav,fear
11411,data/custom\15a04Ac.wav,fear
11412,data/custom\15a04Fd.wav,happy
11413,data/custom\15a04Nc.wav,neutral
11414,data/custom\15a04Wa.wav,angry
11415,data/custom\15a04Wb.wav,angry
11416,data/custom\15a05Eb.wav,disgust
11417,data/custom\15a05Fb.wav,happy
11418,data/custom\15a05Lb.wav,boredom
11419,data/custom\15a05Na.wav,neutral
11420,data/custom\15a05Wa.wav,angry
11421,data/custom\15a07Ac.wav,fear
11422,data/custom\15a07Eb.wav,disgust
11423,data/custom\15a07Fa.wav,happy
11424,data/custom\15a07Fb.wav,happy
11425,data/custom\15a07Ld.wav,boredom
11426,data/custom\15a07Nc.wav,neutral
11427,data/custom\15b01Ec.wav,disgust
11428,data/custom\15b01Lb.wav,boredom
11429,data/custom\15b01Na.wav,neutral
11430,data/custom\15b01Wc.wav,angry
11431,data/custom\15b02Aa.wav,fear
11432,data/custom\15b02Lb.wav,boredom
11433,data/custom\15b02Nd.wav,neutral
11434,data/custom\15b02Tc.wav,sad
11435,data/custom\15b02Wa.wav,angry
11436,data/custom\15b02Wc.wav,angry
11437,data/custom\15b03Aa.wav,fear
11438,data/custom\15b03Lc.wav,boredom
11439,data/custom\15b03Nb.wav,neutral
11440,data/custom\15b03Tc.wav,sad
11441,data/custom\15b03Wa.wav,angry
11442,data/custom\15b03Wb.wav,angry
11443,data/custom\15b09Ac.wav,fear
11444,data/custom\15b09Fa.wav,happy
11445,data/custom\15b09La.wav,boredom
11446,data/custom\15b09Nb.wav,neutral
11447,data/custom\15b09Ta.wav,sad
11448,data/custom\15b09Wb.wav,angry
11449,data/custom\15b10Ac.wav,fear
11450,data/custom\15b10Lc.wav,boredom
11451,data/custom\15b10Nb.wav,neutral
11452,data/custom\15b10Nc.wav,neutral
11453,data/custom\15b10Wa.wav,angry
11454,data/custom\16a01Ec.wav,disgust
11455,data/custom\16a01Fc.wav,happy
11456,data/custom\16a01Lb.wav,boredom
11457,data/custom\16a01Nc.wav,neutral
11458,data/custom\16a01Tb.wav,sad
11459,data/custom\16a01Wb.wav,angry
11460,data/custom\16a02Ea.wav,disgust
11461,data/custom\16a02Ec.wav,disgust
11462,data/custom\16a02Lb.wav,boredom
11463,data/custom\16a02Nb.wav,neutral
11464,data/custom\16a02Tc.wav,sad
11465,data/custom\16a02Wb.wav,angry
11466,data/custom\16a04Ab.wav,fear
11467,data/custom\16a04Ea.wav,disgust
11468,data/custom\16a04Fa.wav,happy
11469,data/custom\16a04La.wav,boredom
11470,data/custom\16a04Lc.wav,boredom
11471,data/custom\16a04Nc.wav,neutral
11472,data/custom\16a04Tc.wav,sad
11473,data/custom\16a04Wb.wav,angry
11474,data/custom\16a04Wc.wav,angry
11475,data/custom\16a05Ab.wav,fear
11476,data/custom\16a05Ea.wav,disgust
11477,data/custom\16a05Fc.wav,happy
11478,data/custom\16a05La.wav,boredom
11479,data/custom\16a05Tb.wav,sad
11480,data/custom\16a05Wb.wav,angry
11481,data/custom\16a05Wc.wav,angry
11482,data/custom\16a07Ea.wav,disgust
11483,data/custom\16a07Fa.wav,happy
11484,data/custom\16a07Fb.wav,happy
11485,data/custom\16a07La.wav,boredom
11486,data/custom\16a07Lb.wav,boredom
11487,data/custom\16a07Nb.wav,neutral
11488,data/custom\16a07Td.wav,sad
11489,data/custom\16a07Wa.wav,angry
11490,data/custom\16b01Aa.wav,fear
11491,data/custom\16b01Eb.wav,disgust
11492,data/custom\16b01Fa.wav,happy
11493,data/custom\16b01La.wav,boredom
11494,data/custom\16b01Lc.wav,boredom
11495,data/custom\16b01Tb.wav,sad
11496,data/custom\16b01Wa.wav,angry
11497,data/custom\16b01Wb.wav,angry
11498,data/custom\16b02Aa.wav,fear
11499,data/custom\16b02Eb.wav,disgust
11500,data/custom\16b02Fd.wav,happy
11501,data/custom\16b02Lb.wav,boredom
11502,data/custom\16b02Wb.wav,angry
11503,data/custom\16b03Ad.wav,fear
11504,data/custom\16b03Ea.wav,disgust
11505,data/custom\16b03Fa.wav,happy
11506,data/custom\16b03Fd.wav,happy
11507,data/custom\16b03La.wav,boredom
11508,data/custom\16b03Nb.wav,neutral
11509,data/custom\16b03Ta.wav,sad
11510,data/custom\16b03Wb.wav,angry
11511,data/custom\16b09Ab.wav,fear
11512,data/custom\16b09Eb.wav,disgust
11513,data/custom\16b09Fb.wav,happy
11514,data/custom\16b09La.wav,boredom
11515,data/custom\16b09Lb.wav,boredom
11516,data/custom\16b09Wb.wav,angry
11517,data/custom\16b10Aa.wav,fear
11518,data/custom\16b10Eb.wav,disgust
11519,data/custom\16b10Fb.wav,happy
11520,data/custom\16b10Lb.wav,boredom
11521,data/custom\16b10Tb.wav,sad
11522,data/custom\16b10Td.wav,sad
11523,data/custom\16b10Wa.wav,angry
11524,data/custom\16b10Wb.wav,angry
11525,data/custom\OAF_back_angry.wav,angry
11526,data/custom\OAF_back_disgust.wav,disgust
11527,data/custom\OAF_back_fear.wav,fear
11528,data/custom\OAF_back_happy.wav,happy
11529,data/custom\OAF_back_neutral.wav,neutral
11530,data/custom\OAF_back_ps.wav,ps
11531,data/custom\OAF_back_sad.wav,sad
11532,data/custom\OAF_bar_angry.wav,angry
11533,data/custom\OAF_bar_disgust.wav,disgust
11534,data/custom\OAF_bar_fear.wav,fear
11535,data/custom\OAF_bar_happy.wav,happy
11536,data/custom\OAF_bar_neutral.wav,neutral
11537,data/custom\OAF_bar_ps.wav,ps
11538,data/custom\OAF_bar_sad.wav,sad
11539,data/custom\OAF_base_angry.wav,angry
11540,data/custom\OAF_base_disgust.wav,disgust
11541,data/custom\OAF_base_fear.wav,fear
11542,data/custom\OAF_base_happy.wav,happy
11543,data/custom\OAF_base_neutral.wav,neutral
11544,data/custom\OAF_base_ps.wav,ps
11545,data/custom\OAF_base_sad.wav,sad
11546,data/custom\OAF_bath_angry.wav,angry
11547,data/custom\OAF_bath_disgust.wav,disgust
11548,data/custom\OAF_bath_fear.wav,fear
11549,data/custom\OAF_bath_happy.wav,happy
11550,data/custom\OAF_bath_neutral.wav,neutral
11551,data/custom\OAF_bath_ps.wav,ps
11552,data/custom\OAF_bath_sad.wav,sad
11553,data/custom\OAF_bean_angry.wav,angry
11554,data/custom\OAF_bean_disgust.wav,disgust
11555,data/custom\OAF_bean_fear.wav,fear
11556,data/custom\OAF_bean_happy.wav,happy
11557,data/custom\OAF_bean_neutral.wav,neutral
11558,data/custom\OAF_bean_ps.wav,ps
11559,data/custom\OAF_bean_sad.wav,sad
11560,data/custom\OAF_beg_angry.wav,angry
11561,data/custom\OAF_beg_disgust.wav,disgust
11562,data/custom\OAF_beg_fear.wav,fear
11563,data/custom\OAF_beg_happy.wav,happy
11564,data/custom\OAF_beg_neutral.wav,neutral
11565,data/custom\OAF_beg_ps.wav,ps
11566,data/custom\OAF_beg_sad.wav,sad
11567,data/custom\OAF_bite_angry.wav,angry
11568,data/custom\OAF_bite_disgust.wav,disgust
11569,data/custom\OAF_bite_fear.wav,fear
11570,data/custom\OAF_bite_happy.wav,happy
11571,data/custom\OAF_bite_ps.wav,ps
11572,data/custom\OAF_bite_sad.wav,sad
11573,data/custom\OAF_boat_angry.wav,angry
11574,data/custom\OAF_boat_disgust.wav,disgust
11575,data/custom\OAF_boat_fear.wav,fear
11576,data/custom\OAF_boat_happy.wav,happy
11577,data/custom\OAF_boat_neutral.wav,neutral
11578,data/custom\OAF_boat_ps.wav,ps
11579,data/custom\OAF_boat_sad.wav,sad
11580,data/custom\OAF_bone_angry.wav,angry
11581,data/custom\OAF_bone_disgust.wav,disgust
11582,data/custom\OAF_bone_fear.wav,fear
11583,data/custom\OAF_bone_happy.wav,happy
11584,data/custom\OAF_bone_neutral.wav,neutral
11585,data/custom\OAF_bone_ps.wav,ps
11586,data/custom\OAF_bone_sad.wav,sad
11587,data/custom\OAF_book_angry.wav,angry
11588,data/custom\OAF_book_disgust.wav,disgust
11589,data/custom\OAF_book_fear.wav,fear
11590,data/custom\OAF_book_happy.wav,happy
11591,data/custom\OAF_book_neutral.wav,neutral
11592,data/custom\OAF_book_ps.wav,ps
11593,data/custom\OAF_book_sad.wav,sad
11594,data/custom\OAF_bought_angry.wav,angry
11595,data/custom\OAF_bought_disgust.wav,disgust
11596,data/custom\OAF_bought_fear.wav,fear
11597,data/custom\OAF_bought_happy.wav,happy
11598,data/custom\OAF_bought_neutral.wav,neutral
11599,data/custom\OAF_bought_ps.wav,ps
11600,data/custom\OAF_bought_sad.wav,sad
11601,data/custom\OAF_burn_angry.wav,angry
11602,data/custom\OAF_burn_disgust.wav,disgust
11603,data/custom\OAF_burn_fear.wav,fear
11604,data/custom\OAF_burn_happy.wav,happy
11605,data/custom\OAF_burn_neutral.wav,neutral
11606,data/custom\OAF_burn_ps.wav,ps
11607,data/custom\OAF_burn_sad.wav,sad
11608,data/custom\OAF_cab_angry.wav,angry
11609,data/custom\OAF_cab_disgust.wav,disgust
11610,data/custom\OAF_cab_fear.wav,fear
11611,data/custom\OAF_cab_happy.wav,happy
11612,data/custom\OAF_cab_neutral.wav,neutral
11613,data/custom\OAF_cab_ps.wav,ps
11614,data/custom\OAF_cab_sad.wav,sad
11615,data/custom\OAF_calm_angry.wav,angry
11616,data/custom\OAF_calm_disgust.wav,disgust
11617,data/custom\OAF_calm_fear.wav,fear
11618,data/custom\OAF_calm_happy.wav,happy
11619,data/custom\OAF_calm_neutral.wav,neutral
11620,data/custom\OAF_calm_ps.wav,ps
11621,data/custom\OAF_calm_sad.wav,sad
11622,data/custom\OAF_came_angry.wav,angry
11623,data/custom\OAF_came_disgust.wav,disgust
11624,data/custom\OAF_came_fear.wav,fear
11625,data/custom\OAF_came_happy.wav,happy
11626,data/custom\OAF_came_neutral.wav,neutral
11627,data/custom\OAF_came_ps.wav,ps
11628,data/custom\OAF_came_sad.wav,sad
11629,data/custom\OAF_cause_angry.wav,angry
11630,data/custom\OAF_cause_disgust.wav,disgust
11631,data/custom\OAF_cause_fear.wav,fear
11632,data/custom\OAF_cause_happy.wav,happy
11633,data/custom\OAF_cause_neutral.wav,neutral
11634,data/custom\OAF_cause_ps.wav,ps
11635,data/custom\OAF_cause_sad.wav,sad
11636,data/custom\OAF_chain_angry.wav,angry
11637,data/custom\OAF_chain_disgust.wav,disgust
11638,data/custom\OAF_chain_fear.wav,fear
11639,data/custom\OAF_chain_happy.wav,happy
11640,data/custom\OAF_chain_neutral.wav,neutral
11641,data/custom\OAF_chain_ps.wav,ps
11642,data/custom\OAF_chain_sad.wav,sad
11643,data/custom\OAF_chair_angry.wav,angry
11644,data/custom\OAF_chair_disgust.wav,disgust
11645,data/custom\OAF_chair_fear.wav,fear
11646,data/custom\OAF_chair_happy.wav,happy
11647,data/custom\OAF_chair_neutral.wav,neutral
11648,data/custom\OAF_chair_ps.wav,ps
11649,data/custom\OAF_chair_sad.wav,sad
11650,data/custom\OAF_chalk_angry.wav,angry
11651,data/custom\OAF_chalk_disgust.wav,disgust
11652,data/custom\OAF_chalk_fear.wav,fear
11653,data/custom\OAF_chalk_happy.wav,happy
11654,data/custom\OAF_chalk_neutral.wav,neutral
11655,data/custom\OAF_chalk_ps.wav,ps
11656,data/custom\OAF_chalk_sad.wav,sad
11657,data/custom\OAF_chat_angry.wav,angry
11658,data/custom\OAF_chat_disgust.wav,disgust
11659,data/custom\OAF_chat_fear.wav,fear
11660,data/custom\OAF_chat_happy.wav,happy
11661,data/custom\OAF_chat_neutral.wav,neutral
11662,data/custom\OAF_chat_ps.wav,ps
11663,data/custom\OAF_chat_sad.wav,sad
11664,data/custom\OAF_check_angry.wav,angry
11665,data/custom\OAF_check_disgust.wav,disgust
11666,data/custom\OAF_check_fear.wav,fear
11667,data/custom\OAF_check_happy.wav,happy
11668,data/custom\OAF_check_neutral.wav,neutral
11669,data/custom\OAF_check_ps.wav,ps
11670,data/custom\OAF_check_sad.wav,sad
11671,data/custom\OAF_cheek_angry.wav,angry
11672,data/custom\OAF_cheek_disgust.wav,disgust
11673,data/custom\OAF_cheek_fear.wav,fear
11674,data/custom\OAF_cheek_happy.wav,happy
11675,data/custom\OAF_cheek_neutral.wav,neutral
11676,data/custom\OAF_cheek_ps.wav,ps
11677,data/custom\OAF_cheek_sad.wav,sad
11678,data/custom\OAF_chief_angry.wav,angry
11679,data/custom\OAF_chief_disgust.wav,disgust
11680,data/custom\OAF_chief_fear.wav,fear
11681,data/custom\OAF_chief_happy.wav,happy
11682,data/custom\OAF_chief_neutral.wav,neutral
11683,data/custom\OAF_chief_ps.wav,ps
11684,data/custom\OAF_chief_sad.wav,sad
11685,data/custom\OAF_choice_angry.wav,angry
11686,data/custom\OAF_choice_disgust.wav,disgust
11687,data/custom\OAF_choice_fear.wav,fear
11688,data/custom\OAF_choice_happy.wav,happy
11689,data/custom\OAF_choice_neutral.wav,neutral
11690,data/custom\OAF_choice_ps.wav,ps
11691,data/custom\OAF_choice_sad.wav,sad
11692,data/custom\OAF_cool_angry.wav,angry
11693,data/custom\OAF_cool_disgust.wav,disgust
11694,data/custom\OAF_cool_fear.wav,fear
11695,data/custom\OAF_cool_happy.wav,happy
11696,data/custom\OAF_cool_neutral.wav,neutral
11697,data/custom\OAF_cool_ps.wav,ps
11698,data/custom\OAF_cool_sad.wav,sad
11699,data/custom\OAF_dab_angry.wav,angry
11700,data/custom\OAF_dab_disgust.wav,disgust
11701,data/custom\OAF_dab_fear.wav,fear
11702,data/custom\OAF_dab_happy.wav,happy
11703,data/custom\OAF_dab_neutral.wav,neutral
11704,data/custom\OAF_dab_ps.wav,ps
11705,data/custom\OAF_dab_sad.wav,sad
11706,data/custom\OAF_date_angry.wav,angry
11707,data/custom\OAF_date_disgust.wav,disgust
11708,data/custom\OAF_date_fear.wav,fear
11709,data/custom\OAF_date_happy.wav,happy
11710,data/custom\OAF_date_neutral.wav,neutral
11711,data/custom\OAF_date_ps.wav,ps
11712,data/custom\OAF_date_sad.wav,sad
11713,data/custom\OAF_dead_angry.wav,angry
11714,data/custom\OAF_dead_disgust.wav,disgust
11715,data/custom\OAF_dead_fear.wav,fear
11716,data/custom\OAF_dead_happy.wav,happy
11717,data/custom\OAF_dead_neutral.wav,neutral
11718,data/custom\OAF_dead_ps.wav,ps
11719,data/custom\OAF_dead_sad.wav,sad
11720,data/custom\OAF_death_angry.wav,angry
11721,data/custom\OAF_death_disgust.wav,disgust
11722,data/custom\OAF_death_fear.wav,fear
11723,data/custom\OAF_death_happy.wav,happy
11724,data/custom\OAF_death_neutral.wav,neutral
11725,data/custom\OAF_death_ps.wav,ps
11726,data/custom\OAF_death_sad.wav,sad
11727,data/custom\OAF_deep_angry.wav,angry
11728,data/custom\OAF_deep_disgust.wav,disgust
11729,data/custom\OAF_deep_fear.wav,fear
11730,data/custom\OAF_deep_happy.wav,happy
11731,data/custom\OAF_deep_neutral.wav,neutral
11732,data/custom\OAF_deep_ps.wav,ps
11733,data/custom\OAF_deep_sad.wav,sad
11734,data/custom\OAF_dime_angry.wav,angry
11735,data/custom\OAF_dime_disgust.wav,disgust
11736,data/custom\OAF_dime_fear.wav,fear
11737,data/custom\OAF_dime_happy.wav,happy
11738,data/custom\OAF_dime_neutral.wav,neutral
11739,data/custom\OAF_dime_ps.wav,ps
11740,data/custom\OAF_dime_sad.wav,sad
11741,data/custom\OAF_dip_angry.wav,angry
11742,data/custom\OAF_dip_disgust.wav,disgust
11743,data/custom\OAF_dip_fear.wav,fear
11744,data/custom\OAF_dip_happy.wav,happy
11745,data/custom\OAF_dip_neutral.wav,neutral
11746,data/custom\OAF_dip_ps.wav,ps
11747,data/custom\OAF_dip_sad.wav,sad
11748,data/custom\OAF_ditch_angry.wav,angry
11749,data/custom\OAF_ditch_disgust.wav,disgust
11750,data/custom\OAF_ditch_fear.wav,fear
11751,data/custom\OAF_ditch_happy.wav,happy
11752,data/custom\OAF_ditch_neutral.wav,neutral
11753,data/custom\OAF_ditch_ps.wav,ps
11754,data/custom\OAF_ditch_sad.wav,sad
11755,data/custom\OAF_dodge_angry.wav,angry
11756,data/custom\OAF_dodge_disgust.wav,disgust
11757,data/custom\OAF_dodge_fear.wav,fear
11758,data/custom\OAF_dodge_happy.wav,happy
11759,data/custom\OAF_dodge_neutral.wav,neutral
11760,data/custom\OAF_dodge_ps.wav,ps
11761,data/custom\OAF_dodge_sad.wav,sad
11762,data/custom\OAF_dog_angry.wav,angry
11763,data/custom\OAF_dog_disgust.wav,disgust
11764,data/custom\OAF_dog_fear.wav,fear
11765,data/custom\OAF_dog_happy.wav,happy
11766,data/custom\OAF_dog_neutral.wav,neutral
11767,data/custom\OAF_dog_ps.wav,ps
11768,data/custom\OAF_dog_sad.wav,sad
11769,data/custom\OAF_doll_angry.wav,angry
11770,data/custom\OAF_doll_disgust.wav,disgust
11771,data/custom\OAF_doll_fear.wav,fear
11772,data/custom\OAF_doll_happy.wav,happy
11773,data/custom\OAF_doll_neutral.wav,neutral
11774,data/custom\OAF_doll_ps.wav,ps
11775,data/custom\OAF_doll_sad.wav,sad
11776,data/custom\OAF_door_angry.wav,angry
11777,data/custom\OAF_door_disgust.wav,disgust
11778,data/custom\OAF_door_fear.wav,fear
11779,data/custom\OAF_door_happy.wav,happy
11780,data/custom\OAF_door_neutral.wav,neutral
11781,data/custom\OAF_door_ps.wav,ps
11782,data/custom\OAF_door_sad.wav,sad
11783,data/custom\OAF_fail_angry.wav,angry
11784,data/custom\OAF_fail_disgust.wav,disgust
11785,data/custom\OAF_fail_fear.wav,fear
11786,data/custom\OAF_fail_happy.wav,happy
11787,data/custom\OAF_fail_neutral.wav,neutral
11788,data/custom\OAF_fail_ps.wav,ps
11789,data/custom\OAF_fail_sad.wav,sad
11790,data/custom\OAF_fall_angry.wav,angry
11791,data/custom\OAF_fall_disgust.wav,disgust
11792,data/custom\OAF_fall_fear.wav,fear
11793,data/custom\OAF_fall_happy.wav,happy
11794,data/custom\OAF_fall_neutral.wav,neutral
11795,data/custom\OAF_fall_ps.wav,ps
11796,data/custom\OAF_fall_sad.wav,sad
11797,data/custom\OAF_far_angry.wav,angry
11798,data/custom\OAF_far_disgust.wav,disgust
11799,data/custom\OAF_far_fear.wav,fear
11800,data/custom\OAF_far_happy.wav,happy
11801,data/custom\OAF_far_neutral.wav,neutral
11802,data/custom\OAF_far_ps.wav,ps
11803,data/custom\OAF_far_sad.wav,sad
11804,data/custom\OAF_fat_angry.wav,angry
11805,data/custom\OAF_fat_disgust.wav,disgust
11806,data/custom\OAF_fat_fear.wav,fear
11807,data/custom\OAF_fat_happy.wav,happy
11808,data/custom\OAF_fat_neutral.wav,neutral
11809,data/custom\OAF_fat_ps.wav,ps
11810,data/custom\OAF_fat_sad.wav,sad
11811,data/custom\OAF_fit_angry.wav,angry
11812,data/custom\OAF_fit_disgust.wav,disgust
11813,data/custom\OAF_fit_fear.wav,fear
11814,data/custom\OAF_fit_happy.wav,happy
11815,data/custom\OAF_fit_neutral.wav,neutral
11816,data/custom\OAF_fit_ps.wav,ps
11817,data/custom\OAF_fit_sad.wav,sad
11818,data/custom\OAF_five_angry.wav,angry
11819,data/custom\OAF_five_disgust.wav,disgust
11820,data/custom\OAF_five_fear.wav,fear
11821,data/custom\OAF_five_happy.wav,happy
11822,data/custom\OAF_five_neutral.wav,neutral
11823,data/custom\OAF_five_ps.wav,ps
11824,data/custom\OAF_five_sad.wav,sad
11825,data/custom\OAF_food_angry.wav,angry
11826,data/custom\OAF_food_disgust.wav,disgust
11827,data/custom\OAF_food_fear.wav,fear
11828,data/custom\OAF_food_happy.wav,happy
11829,data/custom\OAF_food_neutral.wav,neutral
11830,data/custom\OAF_food_ps.wav,ps
11831,data/custom\OAF_food_sad.wav,sad
11832,data/custom\OAF_gap_angry.wav,angry
11833,data/custom\OAF_gap_disgust.wav,disgust
11834,data/custom\OAF_gap_fear.wav,fear
11835,data/custom\OAF_gap_happy.wav,happy
11836,data/custom\OAF_gap_neutral.wav,neutral
11837,data/custom\OAF_gap_ps.wav,ps
